id,job_id,skills
1375,162,ERP
1376,162,English
1377,162,Finance
1378,162,Financial Analysis
1379,163,Accounting/Finance
1380,163,accountant
1381,163,Accounting
1382,163,Accounts Payable
1383,163,payable accountant
1384,163,Payable
1385,164,Operations/Management
1386,164,Ad
1387,164,Advertising
1388,164,analytical
1389,164,Analytics
1390,164,excel
1391,164,Google Analytics
1392,164,Operations
1393,164,mobile apps
1394,164,RTB
1395,165,Administration
1396,165,Operations/Management
1397,165,Admin
1399,165,Communication
1400,165,Customer Service
1401,165,Microsoft
1402,165,Customer Support
1403,166,Administration
1404,166,Operations/Management
1405,166,Admin
1407,166,Communication
1408,166,Customer Support
1409,166,Customer Service
1410,166,Microsoft
1411,167,females_only
1412,167,Administration
1413,167,Admin
1415,167,Office management
1416,167,administrative
1417,167,Communication
1418,167,Microsoft Office
1419,167,Management
1420,168,females_only
1421,168,Administration
1422,168,Office management
1423,168,Admin
1424,168,Administrative support
1425,168,Reception
1426,168,Microsoft Office
1427,169,females_only
1428,169,Administration
1429,169,Purchasing/Procurement
1430,169,Operations
1432,169,Data Entry
1433,169,administrative
1434,169,Business Administration
1435,169,Microsoft Office
1436,169,Procurement
1437,170,Administration
1439,170,Secretary
1440,171,females_only
1441,171,Administration
1442,171,Customer Service/Support
1443,171,Operations/Management
1445,171,English
1446,171,excel
1447,171,Management
1448,171,Microsoft Office
1449,171,Office management
1450,171,Secretary
1451,172,males_only
1452,172,Administration
1454,172,Office Management
1455,172,Microsoft Office
1456,172,Secretary
1457,172,Computer Skills
1458,172,Microsoft Word
1459,172,Outlook
1460,172,Word
1461,172,Excel
1462,173,Administration
1463,173,Project/Program Management
1464,173,Sales/Retail
1465,173,Admin
1467,173,Customer Service
1468,173,English
1469,173,Sales
1470,174,females_preferred
1471,174,Administration
1472,174,Sales/Retail
1474,174,Office management
1475,174,English
1476,174,Microsoft Office
1477,175,males_only
1478,175,Administration
1479,175,Operations/Management
1481,175,Communication
1482,175,English
1483,175,computer
1484,175,Microsoft Office
1485,175,Office management
1486,175,business
1487,175,Microsoft Excel
1488,176,Administration
1490,176,Administrative Officer
1491,176,Construction Engineering
1492,176,Admin
1493,176,Business Administration
1494,176,Microsoft Office
1495,177,Administration
1496,177,Customer Service/Support
1497,177,Admin
1499,177,business
1500,177,Business Administration
1501,177,Communication
1502,177,Communication skills
1503,177,Education
1504,177,Management
1505,178,Administration
1506,178,Operations/Management
1507,178,Accounting
1509,178,Communication skills
1510,178,Microsoft Excel
1511,178,English
1512,178,Secretary
1513,178,Office management
1514,178,Communication
1515,179,Administration
1516,179,Coordination
1517,179,Administrative support
1518,179,Secretary
1519,179,Scheduling
1520,179,reports
1522,180,Administration
1523,180,Communication
1524,180,English
1525,180,Microsoft Office
1526,180,Office management
1527,180,Secretary
1528,180,Social Media
1530,180,administrative
1531,180,MS Office
1532,181,Administration
1534,181,Communication
1535,181,Business Administration
1536,181,Office management
1537,181,Assistant
1538,181,administrative
1539,181,Management
1540,181,Microsoft Office
1541,181,MS Office
1542,182,Accounting/Finance
1543,182,Administration
1544,182,Sales/Retail
1545,182,CRM
1546,182,Customer Service
1547,182,Management
1548,182,sales skills
1549,182,Sales Target
1550,182,Sales
1551,182,Microsoft Office
1552,183,Administration
1553,183,Education/Teaching
1554,183,Communication skills
1555,183,Admin Assistant
1556,183,Admin
1557,183,English
1558,184,Marketing/PR/Advertising
1559,184,Ads
1560,184,Digital Marketing
1561,184,digital marketing
1562,184,media
1563,184,Marketing
1564,184,SEO
1565,184,social
1566,184,Social Media
1567,184,social media platforms
1568,185,Creative/Design/Art
1569,185,Writing/Editorial
1570,185,Marketing/PR/Advertising
1571,185,Adobe Photoshop
1572,185,Design
1573,185,dreamweaver
1574,185,Graphic Design
1575,185,indesign
1576,185,photoshop
1577,185,Software
1578,186,Customer Service/Support
1579,186,Operations/Management
1580,186,Sales/Retail
1581,186,After Sales
1582,186,Operations
1583,186,Sales Operation
1584,186,operation
1585,186,Sales
1586,187,IT/Software Development
1587,187,AI
1588,187,Computer Science
1589,187,Development
1590,187,English
1591,187,Communication
1592,187,Python
1593,187,Agentic
1594,187,Business Development
1595,187,Communication skills
1596,188,Quality
1597,188,Engineering - Other
1598,188,Agricultural
1599,188,Agricultural Engineering
1600,188,farm
1601,188,fruits
1602,188,Agriculture
1603,188,Science
1604,188,Production
1605,188,Engineering
1606,189,Tourism/Travel
1607,189,Amadeus
1608,189,Customer Service
1609,189,Galileo
1610,189,Tourism
1611,189,Airlines
1612,189,Customer Care
1613,189,Travel
1614,189,Customer Support
1615,189,gds
1616,190,males_only
1617,190,Sales/Retail
1618,190,Area Manager
1619,190,sales skills
1620,190,FMCG
1621,190,B2B Sales
1622,191,Administration
1623,191,Communication
1624,191,Student Affairs
1625,191,alumni
1626,191,Admissions
1627,192,Analyst/Research
1628,192,Engineering - Telecom/Technology
1629,192,Analysis
1630,192,Information Technology (IT)
1631,192,Computer Science
1632,192,Business Analysis
1633,192,Finance
1634,192,Accounting
1635,192,Microsoft Office
1636,193,Analyst/Research
1637,193,Engineering - Telecom/Technology
1638,193,information technology (it)
1639,193,computer science
1640,193,engineering
1641,193,microsoft office
1642,193,quality
1643,193,management
1644,193,operations
1645,194,Banking
1646,194,Analyst/Research
1647,194,finance
1648,194,accounting
1649,194,banking
1650,194,financial analysis
1651,194,analysis
1652,194,microsoft office
1653,194,credit
1654,195,Engineering - Mechanical/Electrical
1655,195,HVAC
1656,195,Mechanical
1657,195,Mechanical Engineering
1658,195,1.\tAHU’S
1659,195,Air Handling Unit’s
1660,195,2.\tFCU’S
1661,195,Fan Coiling Unit’s
1662,195,Communication
1663,195,Estimation sheet
1664,196,Marketing/PR/Advertising
1665,196,Sales/Retail
1666,196,sales skills
1667,196,Sales Target
1668,196,Marketing
1669,196,Sales
1670,196,CRM
1671,196,Communication
1672,196,Management
1673,196,Business Development
1674,197,males_only
1675,197,Administration
1676,197,Computer Skills
1677,197,Approvals
1678,197,Customer Service
1679,197,Medical
1680,197,Hospitals
1681,197,Medical Insurance
1682,198,Engineering - Construction/Civil/Architecture
1683,198,AutoCAD
1684,198,BIM Modeling
1685,198,Architecture
1686,199,Engineering - Construction/Civil/Architecture
1687,199,Engineering
1688,199,Architecture
1689,199,Communication skills
1690,199,Project Management
1691,199,Communication
1692,199,Design
1693,199,Adobe Creative Suite
1694,199,Editing
1695,199,Creative
1696,200,Engineering - Other
1697,200,AutoCAD
1698,200,Microsoft Office
1699,200,Technical Office
1700,201,Engineering - Construction/Civil/Architecture
1701,201,Architecture engineer
1702,201,Architecture
1703,201,Engineering
1704,201,Design
1705,201,engineer
1706,201,Information Technology (IT)
1707,202,Engineering - Construction/Civil/Architecture
1708,202,Creative/Design/Art
1709,202,Engineering
1710,202,technical office engineer
1711,202,Architecture
1712,202,AutoCAD
1713,202,Linux
1714,202,Microsoft
1715,202,Microsoft Office
1716,203,Administration
1717,203,Writing/Editorial
1718,203,Analyst/Research
1719,203,Admin
1721,203,Communication skills
1722,203,Skills
1723,203,Data Entry
1724,203,excel
1725,203,Microsoft Office
1726,204,Sales/Retail
1727,204,Area Sales
1728,204,Branch
1729,204,Branch Operations
1730,204,Customer Service
1731,204,Industry
1732,204,Manager
1733,204,Operations
1734,204,Sales
1735,204,Sales Manager
1736,205,Customer Service/Support
1737,205,Operations/Management
1738,205,Sales/Retail
1739,205,Sales
1740,205,Sales Management
1741,205,sales skills
1742,205,Sales Target
1743,205,Marketing
1744,205,Management
1745,205,Administration
1746,206,Business Development
1747,206,Sales/Retail
1748,206,Customer Service
1749,206,Communication
1750,206,English
1751,206,Engineering
1752,206,Negotiation
1753,206,Presentation Skills
1754,206,Sales Target
1755,206,sales skills
1756,207,Sales/Retail
1757,207,Sales
1758,207,Sales Management
1759,207,Sales Target
1760,207,B2B Sales
1761,207,B2C Sales
1762,207,F&B
1763,207,business
1764,207,Communication
1765,207,Communication skills
1766,208,Sales/Retail
1767,208,Communication
1768,208,Leadership
1769,208,MEDICINE
1770,208,negotiation skills
1771,208,Negotiation
1772,208,Sales
1773,208,sales skills
1774,208,Sales Target
1775,208,CRM
1776,209,Business Development
1777,209,Manufacturing/Production
1778,209,Sales/Retail
1779,209,Area Sales
1780,209,Manager
1781,209,Sales
1782,209,Sales Manager
1783,209,sales skills
1784,209,Sales Target
1785,209,Customer Service
1786,210,Java
1787,210,AI
1788,210,Python
1789,210,Machine Learning
1790,210,Computer Science
1791,210,Engineering
1792,210,English
1793,210,Programming
1794,210,Software
1795,211,Marketing/PR/Advertising
1796,211,FMCG
1797,211,Marketing
1798,211,Research
1799,211,Brand Management
1800,211,Brand Marketing
1801,211,Marketing Research
1802,211,Marketing Campaigns
1803,211,ABM
1804,211,Food Manufacturing
1805,212,Administration
1806,212,Operations/Management
1807,212,Marketing/PR/Advertising
1808,212,Admin Assistant
1809,212,Development
1810,212,media
1811,212,English
1813,212,Office management
1814,212,Social Media
1815,213,Operations/Management
1816,213,Mechanical Engineering
1817,213,Management
1818,213,MEP
1819,213,facilities management
1820,214,Operations/Management
1821,214,Logistics
1822,214,Management
1823,214,Supply Chain
1824,214,Communication
1825,214,Transportation
1826,214,Permits
1827,214,Support Services
1828,214,Administration
1829,215,Administration
1830,215,Operations/Management
1831,215,Accounting
1832,215,Auditing
1833,215,Finance
1834,215,CPA
1835,215,ACCA
1836,215,CA
1837,215,CIA
1838,216,Marketing/PR/Advertising
1839,216,Product Management
1840,216,Microsoft Office
1841,216,Office management
1842,216,Product
1843,216,product manager
1844,216,Manager
1845,216,Assistant
1846,216,Pharmaceutical
1847,216,Pharmacy
1848,217,R&D/Science
1849,217,Marketing/PR/Advertising
1850,217,Medical/Healthcare
1851,217,Marketing
1852,217,Pharmacy
1853,217,English
1854,217,Product Management
1855,217,Dermatology
1856,217,Medical
1857,217,Science
1858,218,Marketing/PR/Advertising
1859,218,Medical/Healthcare
1860,218,Pharmaceutical
1861,218,Pharmacy
1862,218,Biotechnology
1863,218,Veterinary
1864,218,Marketing
1865,218,Product Management
1866,218,Medical
1867,218,Microsoft Office
1868,219,Administration
1869,219,Project/Program Management
1870,219,Assistant
1871,219,Microsoft Office
1872,219,Project Management
1873,219,Communication skills
1874,219,Communication
1875,219,Management
1876,219,Office management
1877,219,Projects
1878,220,Operations/Management
1879,220,Sales/Retail
1880,220,Sales
1881,220,Administration
1882,220,Sales Skills
1883,220,Microsoft Office
1884,220,Customer Service
1885,220,Retail
1886,220,Office Management
1887,221,Accounting/Finance
1888,221,ACCA
1889,221,Auditing
1890,221,Business Administration
1891,221,CIA
1892,221,CMA
1893,221,Commerce
1894,221,CPA
1895,221,MBA
1896,222,IT/Software Development
1897,222,Engineering - Telecom/Technology
1898,222,Computer Science
1899,222,Information Technology (IT)
1900,222,SQL
1901,222,Linux
1902,222,Database Administration
1903,222,JEE
1904,222,Java
1905,223,Quality
1906,223,Engineering - Telecom/Technology
1907,223,Quality Assurance
1908,223,Quality Control
1910,223,QA
1911,223,Engineering
1912,223,Computer Science
1913,223,Information Technology (IT)
1914,224,Quality
1915,224,Engineering - Telecom/Technology
1916,224,Quality Assurance
1917,224,Quality Control
1919,224,QA
1920,224,Engineering
1921,224,Computer Science
1922,224,Information Technology (IT)
1923,225,Quality
1924,225,Engineering - Telecom/Technology
1925,225,Quality Assurance
1926,225,Quality Control
1928,225,QA
1929,225,Engineering
1930,225,Computer Science
1931,225,Information Technology (IT)
1932,226,Quality
1933,226,Engineering - Telecom/Technology
1934,226,Quality Assurance
1935,226,Quality Control
1937,226,QA
1938,226,Engineering
1939,226,Computer Science
1940,226,Information Technology (IT)
1941,227,Quality
1942,227,Engineering - Telecom/Technology
1943,227,Quality Assurance
1944,227,Quality Control
1946,227,QA
1947,227,Engineering
1948,227,Computer Science
1949,227,Information Technology (IT)
1950,228,Quality
1951,228,Engineering - Telecom/Technology
1952,228,Quality Assurance
1953,228,Quality Control
1955,228,QA
1956,228,Engineering
1957,228,Computer Science
1958,228,Information Technology (IT)
1959,229,Quality
1960,229,Engineering - Telecom/Technology
1961,229,Quality Assurance
1962,229,Quality Control
1964,229,QA
1965,229,Engineering
1966,229,Computer Science
1967,229,Information Technology (IT)
1968,230,Accounting/Finance
1969,230,Audit
1970,230,Commerce
1971,230,Risk Management
1972,230,Finance
1973,230,Accounting
1974,230,Auditing
1975,231,IT/Software Development
1976,231,Quality
1977,231,finance
1978,231,accounting
1979,231,microsoft office
1980,231,auditing
1981,231,cpa
1982,231,commerce
1983,231,acca
1984,232,Accounting/Finance
1985,232,Quality
1986,232,Analyst/Research
1987,232,Accounting
1988,232,Audit
1989,232,Finance
1990,232,Financial Analysis
1991,232,Follow-Up
1992,232,Auditing
1993,233,Accounting/Finance
1994,233,Quality
1995,233,Accounting
1996,233,accountant
1997,233,auditor
1998,233,Auditing
1999,233,Finance
2000,233,Financial Analysis
2001,233,Audit
2002,233,Financial
2003,234,Business Development
2004,234,Marketing/PR/Advertising
2005,234,Sales/Retail
2006,234,Marketing
2007,234,Marketing Campaigns
2008,234,Social Media
2009,234,Sales
2010,234,Creative
2011,234,Business
2012,234,Channels
2013,235,males_only
2014,235,Sales/Retail
2015,235,Automotive
2016,235,Fleet Sales
2017,235,Fleet
2018,235,Manager
2019,235,Sales Manager
2020,235,sales skills
2021,235,Sales Target
2022,235,Sales
2023,235,analytical
2024,236,Hospitality/Hotels/Food Services
2025,236,Sales/Retail
2026,236,Growth
2027,236,Communication
2028,236,Management
2029,236,Marketing
2030,236,Sales
2031,236,Social Media
2032,236,SEO
2033,236,Digital
2034,237,Business Development
2035,237,IT/Software Development
2036,237,Sales/Retail
2037,237,B2B Sales
2038,237,business
2039,237,B2B
2040,237,Sales
2041,237,sales skills
2042,237,Sales Target
2043,237,Technical Sales
2044,238,Business Development
2045,238,Customer Service/Support
2046,238,Sales/Retail
2047,238,B2B Sales
2048,238,B2B
2049,238,business
2050,238,Business Administration
2051,238,Sales
2052,238,sales skills
2053,238,Sales Target
2054,239,Sales/Retail
2055,239,Media/Journalism/Publishing
2056,239,marketing
2057,239,sales
2058,239,market research
2059,239,sales skills
2060,239,communication skills
2061,239,english
2062,239,management
2063,240,IT/Software Development
2064,240,BI
2065,240,Computer Science
2066,240,Data Warehouse
2067,240,Engineering
2068,240,ETL
2069,240,Information Technology (IT)
2070,240,Microsoft Power BI
2071,240,Oracle
2072,240,Power BI
2073,241,IT/Software Development
2074,241,BI
2075,241,Computer Science
2076,241,Data Science
2077,241,Information Technology (IT)
2078,241,Software Development
2079,242,Engineering - Construction/Civil/Architecture
2080,242,Creative/Design/Art
2081,242,BIM
2082,242,Revit
2083,242,MEP
2084,242,Engineering
2085,242,Architecture
